"Subject","Condition","Question","G","R","D","X1","T1","X2","T2","LaterOptionChosen"
50,4,12,100,1.5,3,200,1,300,4,0
50,4,13,10,1.1,1,100,1,110,2,0
50,4,14,0.5,3,1,0.25,0,0.75,1,1
50,4,15,1000,1.05,1,20000,0,21000,1,0
50,4,16,0.1,1.1,2,1,1,1.1,3,0
50,4,17,100,1.5,1,200,2,300,3,1
50,4,18,50,1.01,3,5000,2,5050,5,0
50,4,19,0.1,3,3,0.05,0,0.15,3,1
50,4,20,50,1.5,2,100,0,150,2,0
50,4,21,1,1.5,2,2,0,3,2,1
50,4,22,500,1.5,1,1000,2,1500,3,1
50,4,23,1,1.01,1,100,0,101,1,0
50,4,24,500,1.5,1,1000,1,1500,2,1
50,4,25,50,1.05,1,1000,0,1050,1,0
528,5,1,100,4,2,33.33,1,133.33,3,0
528,5,2,0.1,2,1,0.1,1,0.2,2,0
528,5,3,1,2,1,1,1,2,2,0
528,5,4,500,3,1,250,2,750,3,0
528,5,5,10,4,3,3.33,1,13.33,4,0
528,5,6,1000,2,3,1000,2,2000,5,1
528,5,7,50,4,2,16.67,0,66.67,2,0
528,5,8,2,3,3,1,0,3,3,0
528,5,9,0.1,1.05,1,2,0,2.1,1,0
528,5,10,1,4,3,0.33,2,1.33,5,0
528,5,11,1000,4,2,333.33,0,1333.33,2,1
528,5,12,2,1.05,2,40,1,42,3,0
528,5,13,50,3,3,25,2,75,5,0
528,5,14,0.1,1.05,3,2,2,2.1,5,0
528,5,15,500,4,3,166.67,1,666.67,4,0
528,5,16,100,1.25,1,400,0,500,1,1
528,5,17,0.5,1.5,3,1,2,1.5,5,0
528,5,18,1,1.05,1,20,2,21,3,0
528,5,19,1000,2,2,1000,0,2000,2,1
528,5,20,10,2,2,10,0,20,2,0
528,5,21,2,1.05,1,40,0,42,1,0
528,5,22,1000,1.1,3,10000,0,11000,3,1
528,5,23,1000,4,3,333.33,2,1333.33,5,0
528,5,24,1,1.1,3,10,0,11,3,0
528,5,25,0.5,2,3,0.5,2,1,5,0
703,2,1,0.5,1.25,3,2,1,2.5,4,0
703,2,2,2,1.1,3,20,0,22,3,0
703,2,3,1000,4,1,333.33,1,1333.33,2,1
703,2,4,2,3,3,1,0,3,3,0
703,2,5,0.5,1.5,2,1,0,1.5,2,0
703,2,6,1,1.1,1,10,0,11,1,0
703,2,7,10,2,3,10,2,20,5,1
703,2,8,50,1.05,2,1000,1,1050,3,0
703,2,9,1,4,3,0.33,0,1.33,3,1
703,2,10,100,1.01,1,10000,0,10100,1,0
703,2,11,10,1.25,1,40,1,50,2,1
703,2,12,100,4,1,33.33,1,133.33,2,1
703,2,13,1,4,2,0.33,2,1.33,4,1
703,2,14,100,1.1,3,1000,1,1100,4,0
703,2,15,0.5,1.01,1,50,0,50.5,1,0
703,2,16,2,4,2,0.67,1,2.67,3,1
703,2,17,1,1.1,3,10,0,11,3,0
703,2,18,1000,1.5,1,2000,0,3000,1,1
703,2,19,10,1.01,3,1000,2,1010,5,0
703,2,20,5,1.01,1,500,0,505,1,0
703,2,21,1,4,1,0.33,0,1.33,1,1
703,2,22,2,3,3,1,0,3,3,1
703,2,23,0.5,1.01,1,50,0,50.5,1,0
703,2,24,1000,1.01,1,1e+05,0,101000,1,0
703,2,25,100,1.1,1,1000,1,1100,2,0
729,3,1,100,1.5,3,200,2,300,5,0
729,3,2,5,2,2,5,2,10,4,1
729,3,3,10,1.5,1,20,2,30,3,0
729,3,4,100,2,1,100,1,200,2,1
729,3,5,1,2,3,1,2,2,5,0
729,3,6,10,2,2,10,1,20,3,0
729,3,7,500,1.05,3,10000,2,10500,5,0
729,3,8,100,1.01,1,10000,1,10100,2,0
729,3,9,1000,4,3,333.33,2,1333.33,5,1
729,3,10,1,2,1,1,1,2,2,1
729,3,11,5,1.05,1,100,0,105,1,0
729,3,12,50,4,2,16.67,0,66.67,2,0
729,3,13,1000,4,2,333.33,2,1333.33,4,1
729,3,14,500,3,1,250,1,750,2,1
729,3,15,2,4,2,0.67,0,2.67,2,0
729,3,16,50,1.5,1,100,1,150,2,0
729,3,17,100,1.01,2,10000,1,10100,3,0
729,3,18,5,1.1,3,50,1,55,4,0
729,3,19,100,1.25,2,400,1,500,3,0
729,3,20,100,2,1,100,1,200,2,1
729,3,21,1,1.01,1,100,0,101,1,0
729,3,22,5,3,1,2.5,1,7.5,2,1
729,3,23,50,1.05,3,1000,0,1050,3,0
729,3,24,500,3,2,250,0,750,2,0
729,3,25,2,1.01,1,200,2,202,3,0
56,4,1,0.1,2,1,0.1,0,0.2,1,1
56,4,2,1,4,2,0.33,0,1.33,2,1
56,4,3,1000,1.01,1,1e+05,2,101000,3,0
56,4,4,1,1.01,1,100,1,101,2,0
56,4,5,0.5,2,3,0.5,0,1,3,0
56,4,6,100,1.1,3,1000,0,1100,3,0
56,4,7,500,1.25,3,2000,0,2500,3,0
56,4,8,0.1,1.1,1,1,0,1.1,1,0
56,4,9,0.5,4,3,0.17,0,0.67,3,0
56,4,10,100,4,3,33.33,0,133.33,3,0
56,4,11,1,1.25,2,4,1,5,3,1
56,4,12,10,1.05,3,200,2,210,5,0
56,4,13,50,2,2,50,2,100,4,0
56,4,14,500,1.25,2,2000,1,2500,3,0
56,4,15,2,1.05,1,40,1,42,2,0
56,4,16,50,1.25,2,200,2,250,4,0
56,4,17,5,3,3,2.5,2,7.5,5,1
56,4,18,50,1.25,1,200,1,250,2,0
56,4,19,100,1.25,3,400,0,500,3,0
56,4,20,2,3,3,1,0,3,3,0
56,4,21,500,1.1,2,5000,2,5500,4,0
56,4,22,1,4,2,0.33,0,1.33,2,0
56,4,23,0.5,1.01,2,50,1,50.5,3,0
56,4,24,1,1.01,2,100,1,101,3,0
56,4,25,1000,3,3,500,2,1500,5,1
572,5,1,0.5,4,3,0.17,0,0.67,3,1
572,5,2,100,1.1,3,1000,2,1100,5,1
572,5,3,1,2,2,1,0,2,2,1
572,5,4,2,4,3,0.67,2,2.67,5,1
572,5,5,0.5,2,2,0.5,0,1,2,1
572,5,6,10,1.25,2,40,2,50,4,0
572,5,7,2,3,1,1,1,3,2,1
572,5,8,500,4,1,166.67,1,666.67,2,1
572,5,9,50,3,1,25,0,75,1,0
572,5,10,1000,1.01,2,1e+05,0,101000,2,0
572,5,11,500,1.1,2,5000,0,5500,2,0
572,5,12,5,1.25,3,20,2,25,5,1
572,5,13,1,1.05,3,20,1,21,4,0
572,5,14,50,1.01,2,5000,0,5050,2,0
572,5,15,0.5,1.1,2,5,0,5.5,2,0
572,5,16,1,1.1,2,10,0,11,2,0
572,5,17,5,1.5,3,10,1,15,4,0
572,5,18,500,1.05,2,10000,2,10500,4,0
572,5,19,0.5,1.01,1,50,0,50.5,1,0
572,5,20,50,3,3,25,1,75,4,0
572,5,21,5,2,3,5,2,10,5,0
572,5,22,10,1.1,3,100,0,110,3,0
572,5,23,5,1.5,3,10,2,15,5,0
572,5,24,5,3,1,2.5,1,7.5,2,0
572,5,25,100,1.25,3,400,0,500,3,0
273,3,1,50,4,1,16.67,1,66.67,2,1
273,3,2,5,1.5,2,10,1,15,3,0
273,3,3,0.1,2,1,0.1,0,0.2,1,0
273,3,4,5,1.01,1,500,0,505,1,0
273,3,5,0.5,4,2,0.17,1,0.67,3,1
273,3,6,0.1,1.01,1,10,2,10.1,3,0
273,3,7,0.5,1.05,2,10,2,10.5,4,0
273,3,8,0.1,4,3,0.03,2,0.13,5,1
273,3,9,50,1.05,3,1000,0,1050,3,0
273,3,10,1000,1.5,1,2000,0,3000,1,1
273,3,11,5,1.01,2,500,2,505,4,0
273,3,12,50,1.5,1,100,0,150,1,0
273,3,13,50,3,3,25,2,75,5,1
273,3,14,5,3,1,2.5,2,7.5,3,1
273,3,15,500,1.05,3,10000,1,10500,4,0
273,3,16,2,1.01,2,200,0,202,2,0
273,3,17,0.1,1.01,2,10,2,10.1,4,0
273,3,18,50,1.5,1,100,0,150,1,0
273,3,19,10,3,3,5,2,15,5,1
273,3,20,50,1.01,3,5000,2,5050,5,0
273,3,21,5,3,2,2.5,0,7.5,2,1
273,3,22,0.1,1.01,1,10,0,10.1,1,0
273,3,23,50,1.5,1,100,2,150,3,0
273,3,24,10,1.01,3,1000,1,1010,4,0
273,3,25,0.5,4,3,0.17,2,0.67,5,1
804,4,1,100,1.05,3,2000,0,2100,3,0
804,4,2,500,1.1,2,5000,1,5500,3,0
804,4,3,1,3,3,0.5,0,1.5,3,0
804,4,4,1000,1.1,1,10000,1,11000,2,1
804,4,5,10,3,3,5,2,15,5,1
804,4,6,0.1,1.1,3,1,0,1.1,3,0
804,4,7,1000,3,2,500,2,1500,4,1
804,4,8,1000,1.5,1,2000,1,3000,2,1
804,4,9,0.5,2,3,0.5,0,1,3,0
804,4,10,0.5,1.05,3,10,2,10.5,5,0
804,4,11,2,3,1,1,1,3,2,1
804,4,12,500,1.25,2,2000,2,2500,4,1
804,4,13,1,1.5,2,2,2,3,4,0
804,4,14,50,1.5,3,100,1,150,4,1
804,4,15,1000,1.1,1,10000,0,11000,1,1
804,4,16,50,1.25,2,200,2,250,4,1
804,4,17,0.5,1.25,1,2,1,2.5,2,0
804,4,18,5,1.25,3,20,0,25,3,0
804,4,19,2,2,1,2,0,4,1,1
804,4,20,1000,4,2,333.33,0,1333.33,2,1
804,4,21,5,1.1,1,50,0,55,1,0
804,4,22,50,2,1,50,1,100,2,1
804,4,23,500,1.1,2,5000,0,5500,2,1
804,4,24,1,3,3,0.5,2,1.5,5,0
804,4,25,0.1,4,3,0.03,2,0.13,5,1
159,5,1,100,1.5,3,200,2,300,5,1
159,5,2,500,2,1,500,0,1000,1,0
159,5,3,100,3,1,50,2,150,3,1
159,5,4,1000,2,3,1000,0,2000,3,0
159,5,5,5,2,3,5,1,10,4,0
159,5,6,0.5,1.25,3,2,0,2.5,3,0
159,5,7,100,4,1,33.33,2,133.33,3,1
159,5,8,2,1.1,2,20,0,22,2,0
159,5,9,1000,3,2,500,0,1500,2,0
159,5,10,0.1,1.1,3,1,0,1.1,3,0
159,5,11,500,1.5,2,1000,2,1500,4,1
159,5,12,10,1.5,2,20,2,30,4,0
159,5,13,2,2,2,2,2,4,4,0
159,5,14,100,1.5,2,200,1,300,3,0
159,5,15,50,3,2,25,2,75,4,1
159,5,16,100,2,3,100,1,200,4,0
159,5,17,0.1,1.25,3,0.4,0,0.5,3,0
159,5,18,1000,1.01,2,1e+05,2,101000,4,0
159,5,19,0.1,3,3,0.05,2,0.15,5,0
159,5,20,5,3,3,2.5,0,7.5,3,0
159,5,21,10,4,1,3.33,2,13.33,3,1
159,5,22,500,4,2,166.67,2,666.67,4,1
159,5,23,0.5,1.01,1,50,0,50.5,1,0
159,5,24,50,1.01,1,5000,0,5050,1,0
159,5,25,500,4,3,166.67,2,666.67,5,1
169,3,1,0.1,3,3,0.05,1,0.15,4,0
169,3,2,50,1.01,1,5000,0,5050,1,0
169,3,3,2,3,2,1,1,3,3,0
169,3,4,2,1.01,1,200,2,202,3,0
169,3,5,0.1,1.1,2,1,0,1.1,2,0
169,3,6,500,1.01,3,50000,1,50500,4,0
169,3,7,100,1.1,2,1000,0,1100,2,0
169,3,8,10,1.1,2,100,1,110,3,0
169,3,9,5,1.05,3,100,0,105,3,0
169,3,10,0.5,1.1,3,5,0,5.5,3,0
169,3,11,500,2,1,500,1,1000,2,0
169,3,12,0.1,2,3,0.1,1,0.2,4,0
169,3,13,10,2,2,10,1,20,3,0
169,3,14,10,4,3,3.33,2,13.33,5,1
169,3,15,5,3,1,2.5,2,7.5,3,1
169,3,16,100,1.01,1,10000,2,10100,3,0
169,3,17,0.1,1.1,2,1,1,1.1,3,0
169,3,18,1,2,1,1,0,2,1,0
169,3,19,500,1.5,3,1000,2,1500,5,0
169,3,20,0.1,1.01,1,10,0,10.1,1,0
169,3,21,5,2,3,5,0,10,3,0
169,3,22,0.1,4,2,0.03,0,0.13,2,1
169,3,23,1000,1.1,2,10000,0,11000,2,0
169,3,24,100,3,1,50,1,150,2,0
169,3,25,100,2,2,100,1,200,3,0
8,5,1,100,1.1,3,1000,1,1100,4,0
8,5,2,100,1.5,1,200,2,300,3,1
8,5,3,1000,1.01,3,1e+05,2,101000,5,0
8,5,4,2,3,1,1,2,3,3,1
8,5,5,500,3,3,250,1,750,4,1
8,5,6,0.1,1.5,1,0.2,0,0.3,1,1
8,5,7,10,1.5,1,20,1,30,2,1
8,5,8,0.5,1.05,3,10,0,10.5,3,0
8,5,9,2,2,2,2,1,4,3,0
8,5,10,1,1.05,3,20,0,21,3,0
8,5,11,5,1.05,3,100,1,105,4,0
8,5,12,0.5,1.1,2,5,2,5.5,4,0
8,5,13,100,1.5,1,200,1,300,2,1
8,5,14,100,1.25,3,400,0,500,3,1
8,5,15,500,1.25,2,2000,2,2500,4,1
8,5,16,1000,1.1,3,10000,1,11000,4,1
8,5,17,10,1.25,2,40,0,50,2,1
8,5,18,10,1.1,3,100,2,110,5,0
8,5,19,2,3,1,1,1,3,2,1
8,5,20,5,4,1,1.67,1,6.67,2,1
8,5,21,500,4,3,166.67,1,666.67,4,1
8,5,22,500,1.01,1,50000,2,50500,3,1
8,5,23,50,1.01,2,5000,1,5050,3,0
8,5,24,1,3,2,0.5,2,1.5,4,1
8,5,25,10,1.05,2,200,2,210,4,0
740,5,1,500,1.01,3,50000,2,50500,5,0
740,5,2,1000,4,3,333.33,0,1333.33,3,0
740,5,3,100,3,3,50,1,150,4,0
740,5,4,500,2,1,500,0,1000,1,0
740,5,5,2,1.01,2,200,2,202,4,0
740,5,6,0.1,4,2,0.03,0,0.13,2,1
740,5,7,1,1.01,1,100,1,101,2,0
740,5,8,2,1.5,2,4,1,6,3,1
740,5,9,50,1.05,3,1000,1,1050,4,0
740,5,10,0.5,1.05,1,10,2,10.5,3,1
740,5,11,10,1.05,1,200,0,210,1,0
740,5,12,1,2,2,1,0,2,2,0
740,5,13,1,1.1,3,10,2,11,5,1
740,5,14,1000,4,1,333.33,2,1333.33,3,1
740,5,15,100,1.05,2,2000,0,2100,2,0
740,5,16,100,1.1,2,1000,1,1100,3,0
740,5,17,1,1.05,3,20,0,21,3,0
740,5,18,0.1,1.01,3,10,2,10.1,5,0
740,5,19,10,4,2,3.33,0,13.33,2,1
740,5,20,50,3,1,25,0,75,1,1
740,5,21,50,1.25,2,200,2,250,4,1
740,5,22,0.5,1.5,2,1,1,1.5,3,1
740,5,23,1000,1.5,3,2000,0,3000,3,0
740,5,24,500,3,2,250,2,750,4,1
740,5,25,0.1,1.1,3,1,1,1.1,4,1
132,5,1,1,1.05,3,20,1,21,4,0
132,5,2,100,1.25,3,400,1,500,4,0
132,5,3,10,1.01,2,1000,0,1010,2,0
132,5,4,2,1.01,2,200,2,202,4,0
132,5,5,0.5,1.01,1,50,2,50.5,3,0
132,5,6,0.5,4,1,0.17,0,0.67,1,1
132,5,7,0.5,1.25,1,2,0,2.5,1,1
132,5,8,5,3,3,2.5,1,7.5,4,1
132,5,9,10,2,3,10,0,20,3,1
132,5,10,5,1.5,1,10,0,15,1,1
132,5,11,1000,4,3,333.33,0,1333.33,3,1
132,5,12,0.5,1.25,2,2,0,2.5,2,1
132,5,13,1,2,3,1,2,2,5,0
132,5,14,50,1.01,1,5000,1,5050,2,0
132,5,15,1000,2,3,1000,0,2000,3,1
132,5,16,5,1.05,1,100,2,105,3,0
132,5,17,2,1.1,2,20,1,22,3,0
132,5,18,2,1.5,1,4,0,6,1,1
132,5,19,2,1.01,2,200,1,202,3,0
132,5,20,100,2,1,100,0,200,1,1
132,5,21,500,1.5,3,1000,0,1500,3,1
132,5,22,0.1,1.5,3,0.2,1,0.3,4,1
132,5,23,1,1.01,1,100,1,101,2,0
132,5,24,50,3,2,25,1,75,3,1
132,5,25,0.5,1.1,3,5,0,5.5,3,0
429,2,1,0.5,4,2,0.17,0,0.67,2,0
429,2,2,1000,1.05,2,20000,0,21000,2,0
429,2,3,0.5,2,1,0.5,0,1,1,0
429,2,4,100,1.1,1,1000,1,1100,2,0
429,2,5,10,1.01,1,1000,2,1010,3,0
429,2,6,100,1.05,3,2000,2,2100,5,0
429,2,7,100,1.01,2,10000,0,10100,2,0
429,2,8,2,1.05,3,40,0,42,3,0
429,2,9,5,1.01,2,500,1,505,3,0
429,2,10,2,1.5,3,4,2,6,5,0
429,2,11,5,3,2,2.5,2,7.5,4,0
429,2,12,1000,1.01,3,1e+05,0,101000,3,0
429,2,13,100,1.5,2,200,1,300,3,1
429,2,14,50,1.1,1,500,2,550,3,0
429,2,15,500,4,2,166.67,0,666.67,2,0
429,2,16,1000,1.1,3,10000,1,11000,4,0
429,2,17,2,1.01,2,200,1,202,3,0
429,2,18,50,1.01,2,5000,0,5050,2,0
429,2,19,1000,1.01,2,1e+05,2,101000,4,0
429,2,20,1000,1.01,1,1e+05,2,101000,3,0
429,2,21,50,1.25,2,200,1,250,3,0
429,2,22,1000,1.01,1,1e+05,1,101000,2,0
429,2,23,0.1,3,3,0.05,0,0.15,3,0
429,2,24,5,1.05,2,100,0,105,2,0
429,2,25,500,4,3,166.67,0,666.67,3,0
94,2,1,0.5,1.01,1,50,1,50.5,2,0
94,2,2,10,1.5,3,20,2,30,5,1
94,2,3,2,1.1,2,20,0,22,2,0
94,2,4,5,1.1,2,50,2,55,4,0
94,2,5,100,1.05,1,2000,1,2100,2,0
94,2,6,2,1.5,1,4,1,6,2,0
94,2,7,500,4,1,166.67,0,666.67,1,0
94,2,8,1,1.05,2,20,2,21,4,0
94,2,9,10,3,2,5,2,15,4,1
94,2,10,50,3,3,25,0,75,3,0
94,2,11,500,1.1,1,5000,0,5500,1,0
94,2,12,100,2,3,100,2,200,5,0
94,2,13,0.1,1.25,1,0.4,2,0.5,3,0
94,2,14,500,1.5,2,1000,2,1500,4,0
94,2,15,500,1.1,1,5000,1,5500,2,0
94,2,16,100,1.05,3,2000,0,2100,3,0
94,2,17,1000,1.05,1,20000,2,21000,3,0
94,2,18,10,1.01,3,1000,2,1010,5,0
94,2,19,5,1.01,3,500,2,505,5,0
94,2,20,100,1.05,2,2000,2,2100,4,0
94,2,21,0.1,3,1,0.05,0,0.15,1,0
94,2,22,2,4,3,0.67,1,2.67,4,0
94,2,23,50,1.5,1,100,0,150,1,0
94,2,24,500,1.1,2,5000,1,5500,3,0
94,2,25,10,1.5,1,20,2,30,3,0
669,2,1,100,1.5,3,200,1,300,4,0
669,2,2,50,1.5,2,100,1,150,3,0
669,2,3,1,1.05,3,20,2,21,5,1
669,2,4,1000,1.01,1,1e+05,2,101000,3,0
669,2,5,0.1,3,3,0.05,2,0.15,5,1
669,2,6,1000,3,1,500,2,1500,3,1
669,2,7,1,1.05,1,20,1,21,2,0
669,2,8,50,4,3,16.67,1,66.67,4,1
669,2,9,0.1,2,3,0.1,0,0.2,3,1
669,2,10,500,1.01,2,50000,2,50500,4,0
669,2,11,0.1,1.01,1,10,1,10.1,2,0
669,2,12,5,1.25,3,20,2,25,5,0
669,2,13,100,4,1,33.33,2,133.33,3,1
669,2,14,2,4,1,0.67,0,2.67,1,1
669,2,15,10,4,3,3.33,2,13.33,5,1
669,2,16,100,4,1,33.33,0,133.33,1,1
669,2,17,2,4,1,0.67,2,2.67,3,1
669,2,18,1,1.5,1,2,0,3,1,0
669,2,19,100,4,1,33.33,2,133.33,3,1
669,2,20,100,3,3,50,2,150,5,0
669,2,21,0.1,1.01,2,10,2,10.1,4,0
669,2,22,2,1.1,2,20,2,22,4,0
669,2,23,0.1,3,3,0.05,0,0.15,3,0
669,2,24,0.5,1.25,3,2,0,2.5,3,0
669,2,25,5,1.01,2,500,0,505,2,0
782,2,1,2,1.25,3,8,1,10,4,0
782,2,2,100,2,2,100,1,200,3,0
782,2,3,100,1.5,2,200,2,300,4,0
782,2,4,500,4,2,166.67,2,666.67,4,1
782,2,5,50,4,2,16.67,2,66.67,4,1
782,2,6,0.1,1.01,2,10,0,10.1,2,0
782,2,7,10,2,3,10,1,20,4,0
782,2,8,1,1.25,2,4,1,5,3,0
782,2,9,10,1.1,1,100,1,110,2,0
782,2,10,5,1.05,3,100,2,105,5,0
782,2,11,1,1.25,1,4,0,5,1,0
782,2,12,1000,1.1,1,10000,0,11000,1,NA
782,2,13,5,2,1,5,1,10,2,0
782,2,14,100,3,1,50,0,150,1,1
782,2,15,500,1.01,1,50000,1,50500,2,0
782,2,16,50,1.5,1,100,2,150,3,0
782,2,17,2,1.1,3,20,0,22,3,0
782,2,18,2,1.25,2,8,0,10,2,0
782,2,19,2,1.01,2,200,2,202,4,0
782,2,20,2,1.25,1,8,1,10,2,0
782,2,21,10,1.5,2,20,2,30,4,0
782,2,22,2,1.05,3,40,0,42,3,0
782,2,23,50,1.25,1,200,1,250,2,0
782,2,24,5,1.25,1,20,0,25,1,0
782,2,25,5,3,1,2.5,0,7.5,1,0
41,4,1,10,2,1,10,2,20,3,1
41,4,2,0.1,2,1,0.1,2,0.2,3,1
41,4,3,2,2,3,2,0,4,3,1
41,4,4,1000,4,2,333.33,0,1333.33,2,0
41,4,5,50,1.5,2,100,2,150,4,1
41,4,6,10,1.1,1,100,2,110,3,1
41,4,7,0.5,1.01,2,50,2,50.5,4,1
41,4,8,100,1.25,2,400,1,500,3,1
41,4,9,10,1.01,2,1000,0,1010,2,0
41,4,10,10,3,1,5,2,15,3,1
41,4,11,100,1.05,1,2000,0,2100,1,1
41,4,12,5,1.5,1,10,0,15,1,1
41,4,13,1,1.5,1,2,1,3,2,1
41,4,14,100,1.1,3,1000,2,1100,5,1
41,4,15,10,4,2,3.33,2,13.33,4,1
41,4,16,10,1.01,1,1000,0,1010,1,1
41,4,17,50,1.05,2,1000,1,1050,3,1
41,4,18,1000,1.25,3,4000,2,5000,5,0
41,4,19,0.1,2,3,0.1,1,0.2,4,1
41,4,20,50,4,1,16.67,2,66.67,3,1
41,4,21,5,4,2,1.67,1,6.67,3,1
41,4,22,10,2,1,10,2,20,3,1
41,4,23,50,1.1,1,500,2,550,3,1
41,4,24,5,4,1,1.67,0,6.67,1,1
41,4,25,50,1.01,3,5000,1,5050,4,0
616,4,1,1000,1.1,1,10000,0,11000,1,0
616,4,2,0.1,1.01,2,10,0,10.1,2,0
616,4,3,50,1.1,3,500,2,550,5,0
616,4,4,10,1.5,2,20,1,30,3,1
616,4,5,0.1,2,3,0.1,1,0.2,4,0
616,4,6,100,1.05,1,2000,1,2100,2,0
616,4,7,50,1.1,2,500,2,550,4,0
616,4,8,10,2,1,10,2,20,3,1
616,4,9,0.1,3,3,0.05,0,0.15,3,0
616,4,10,50,1.25,1,200,1,250,2,1
616,4,11,0.5,2,1,0.5,0,1,1,0
616,4,12,1,1.1,2,10,1,11,3,0
616,4,13,50,1.05,1,1000,0,1050,1,1
616,4,14,0.1,1.25,2,0.4,0,0.5,2,0
616,4,15,1000,4,1,333.33,1,1333.33,2,1
616,4,16,0.5,1.1,2,5,0,5.5,2,0
616,4,17,500,4,1,166.67,2,666.67,3,1
616,4,18,50,1.5,1,100,0,150,1,1
616,4,19,100,4,1,33.33,1,133.33,2,1
616,4,20,2,1.05,2,40,0,42,2,0
616,4,21,50,1.1,1,500,2,550,3,1
616,4,22,100,4,1,33.33,0,133.33,1,1
616,4,23,10,1.1,3,100,0,110,3,0
616,4,24,50,4,1,16.67,1,66.67,2,1
616,4,25,2,3,2,1,0,3,2,1
144,2,1,0.5,1.05,1,10,2,10.5,3,1
144,2,2,0.5,1.01,3,50,0,50.5,3,0
144,2,3,100,1.1,3,1000,1,1100,4,0
144,2,4,500,1.1,2,5000,0,5500,2,1
144,2,5,10,4,3,3.33,1,13.33,4,1
144,2,6,500,1.05,1,10000,2,10500,3,0
144,2,7,1,1.01,2,100,1,101,3,0
144,2,8,100,1.01,2,10000,1,10100,3,0
144,2,9,10,1.01,3,1000,2,1010,5,0
144,2,10,500,2,2,500,2,1000,4,1
144,2,11,0.1,1.5,2,0.2,1,0.3,3,0
144,2,12,0.1,2,3,0.1,2,0.2,5,0
144,2,13,10,1.5,3,20,2,30,5,0
144,2,14,10,1.05,1,200,0,210,1,0
144,2,15,2,1.25,3,8,0,10,3,0
144,2,16,2,1.25,1,8,1,10,2,1
144,2,17,0.5,1.05,1,10,2,10.5,3,0
144,2,18,1000,1.1,3,10000,0,11000,3,0
144,2,19,5,1.01,2,500,2,505,4,0
144,2,20,100,1.05,1,2000,0,2100,1,0
144,2,21,2,2,3,2,0,4,3,0
144,2,22,1000,1.5,2,2000,2,3000,4,0
144,2,23,0.1,1.25,2,0.4,1,0.5,3,0
144,2,24,0.5,2,3,0.5,2,1,5,0
144,2,25,5,1.25,1,20,2,25,3,0
9,3,1,2,2,2,2,0,4,2,0
9,3,2,10,1.1,2,100,1,110,3,0
9,3,3,50,1.1,3,500,0,550,3,0
9,3,4,1,4,2,0.33,0,1.33,2,0
9,3,5,1,1.01,3,100,1,101,4,0
9,3,6,500,1.5,1,1000,1,1500,2,1
9,3,7,0.5,1.1,1,5,2,5.5,3,0
9,3,8,0.5,1.1,2,5,0,5.5,2,0
9,3,9,1,4,1,0.33,2,1.33,3,1
9,3,10,1000,1.25,3,4000,2,5000,5,0
9,3,11,1,4,1,0.33,1,1.33,2,1
9,3,12,0.1,2,1,0.1,0,0.2,1,0
9,3,13,1000,1.05,3,20000,0,21000,3,0
9,3,14,500,3,3,250,1,750,4,1
9,3,15,0.1,3,3,0.05,0,0.15,3,0
9,3,16,1000,1.25,3,4000,2,5000,5,1
9,3,17,1,4,3,0.33,1,1.33,4,1
9,3,18,10,1.25,2,40,1,50,3,0
9,3,19,5,1.01,1,500,1,505,2,0
9,3,20,0.5,4,3,0.17,0,0.67,3,1
9,3,21,0.1,4,3,0.03,2,0.13,5,1
9,3,22,10,1.01,2,1000,1,1010,3,0
9,3,23,2,1.05,3,40,0,42,3,0
9,3,24,0.1,1.5,3,0.2,2,0.3,5,0
9,3,25,1000,1.05,3,20000,0,21000,3,0
919,1,1,5,1.05,2,100,1,105,3,0
919,1,2,100,1.1,2,1000,2,1100,4,0
919,1,3,50,2,2,50,0,100,2,0
919,1,4,500,1.05,1,10000,2,10500,3,0
919,1,5,1000,1.25,1,4000,0,5000,1,1
919,1,6,0.1,4,3,0.03,0,0.13,3,0
919,1,7,100,1.5,3,200,1,300,4,0
919,1,8,50,3,2,25,0,75,2,0
919,1,9,0.5,3,1,0.25,2,0.75,3,1
919,1,10,100,3,1,50,2,150,3,1
919,1,11,1,1.01,2,100,0,101,2,1
919,1,12,500,1.1,3,5000,1,5500,4,1
919,1,13,0.5,4,3,0.17,1,0.67,4,0
919,1,14,50,1.01,3,5000,1,5050,4,1
919,1,15,500,1.5,3,1000,2,1500,5,0
919,1,16,2,3,3,1,1,3,4,0
919,1,17,500,2,3,500,1,1000,4,1
919,1,18,100,4,2,33.33,2,133.33,4,1
919,1,19,2,1.25,3,8,0,10,3,0
919,1,20,500,3,1,250,0,750,1,1
919,1,21,50,1.1,2,500,0,550,2,0
919,1,22,1000,1.01,3,1e+05,2,101000,5,0
919,1,23,0.5,4,2,0.17,0,0.67,2,0
919,1,24,10,1.5,1,20,2,30,3,1
919,1,25,10,1.1,3,100,0,110,3,0
517,1,1,1000,4,1,333.33,2,1333.33,3,1
517,1,2,10,1.25,2,40,2,50,4,0
517,1,3,500,2,3,500,2,1000,5,0
517,1,4,0.1,1.05,2,2,0,2.1,2,0
517,1,5,0.1,1.05,3,2,1,2.1,4,0
517,1,6,1000,1.5,3,2000,2,3000,5,0
517,1,7,2,3,1,1,0,3,1,NA
517,1,8,0.5,1.5,3,1,0,1.5,3,0
517,1,9,1,1.01,3,100,0,101,3,0
517,1,10,5,4,3,1.67,2,6.67,5,0
517,1,11,50,2,3,50,1,100,4,0
517,1,12,500,3,1,250,0,750,1,1
